CryoSleep,Age,VIP,Transported,Group,PeopleId,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1.0,27.0,0.0,1.0,4256.0,3.0,0.0,0.0,0.0,0.0,0.0,G,698.0,P,1,0,0,0,0,1
0.0,19.0,0.0,1.0,4256.0,4.0,571.0,0.0,0.0,97.0,813.0,F,880.0,P,1,0,0,0,0,1
0.0,37.0,0.0,0.0,4256.0,5.0,0.0,0.0,115.0,671.0,0.0,G,698.0,P,1,0,0,0,0,1
1.0,24.0,0.0,0.0,4256.0,6.0,0.0,0.0,0.0,0.0,0.0,G,698.0,P,1,0,0,0,0,1
0.0,29.0,0.0,0.0,4256.0,7.0,13.0,0.0,664.0,74.0,101.0,G,698.0,P,1,0,0,0,0,1
0.0,44.0,0.0,0.0,4256.0,8.0,0.0,0.0,608.0,0.0,91.0,F,880.0,P,1,0,0,1,0,0
0.0,19.0,0.0,0.0,4257.0,1.0,0.0,265.0,882.0,2.0,293.0,F,881.0,P,1,0,0,0,0,1
0.0,39.0,0.0,0.0,4258.0,1.0,0.0,266.0,0.0,1254.0,197.0,A,37.0,P,0,1,0,0,0,1
0.0,63.0,0.0,0.0,4258.0,2.0,0.0,490.0,1.0,2882.0,18.0,A,37.0,P,0,1,0,0,0,1
0.0,39.0,0.0,0.0,4258.0,3.0,9.0,1525.0,0.0,0.0,146.0,A,37.0,P,0,1,0,0,0,1
1.0,41.0,0.0,1.0,4259.0,1.0,0.0,0.0,0.0,0.0,0.0,F,796.0,S,0,0,1,0,0,1
1.0,27.0,0.0,1.0,4260.0,1.0,0.0,0.0,0.0,0.0,0.0,G,696.0,S,1,0,0,0,0,1
0.0,56.0,0.0,1.0,4261.0,1.0,412.0,492.0,9.0,117.0,33.0,D,137.0,S,0,0,1,1,0,0
1.0,22.0,0.0,1.0,4262.0,1.0,0.0,0.0,0.0,0.0,0.0,C,135.0,P,0,1,0,0,0,1
0.0,26.0,0.0,0.0,4262.0,2.0,1.0,1269.0,4790.0,270.0,5116.0,C,135.0,P,0,1,0,1,0,0
0.0,24.0,0.0,0.0,4264.0,1.0,0.0,0.0,0.0,0.0,1300.0,F,797.0,S,1,0,0,0,0,1
1.0,18.0,0.0,1.0,4266.0,1.0,0.0,0.0,0.0,0.0,0.0,G,697.0,S,1,0,0,0,1,0
1.0,13.0,0.0,1.0,4267.0,1.0,219.05307504996182,0.0,0.0,0.0,0.0,G,700.0,P,1,0,0,0,0,1
0.0,32.0,0.0,1.0,4267.0,2.0,0.0,0.0,1020.0,0.0,0.0,F,883.0,P,1,0,0,0,0,1
1.0,25.0,0.0,1.0,4271.0,1.0,0.0,0.0,0.0,0.0,0.0,A,38.0,P,0,1,0,0,0,1
0.0,55.0,0.0,1.0,4272.0,1.0,0.0,252.0,1.0,0.0,553.0,F,799.0,S,1,0,0,0,0,1
0.0,19.0,0.0,0.0,4273.0,1.0,0.0,2.0,0.0,669.0,0.0,F,884.0,P,1,0,0,0,1,0
0.0,24.0,0.0,1.0,4274.0,1.0,0.0,717.0,222.0,8.0,1.0,G,698.0,S,1,0,0,0,0,1
0.0,32.0,0.0,1.0,4278.0,1.0,401.0,3724.0,5.0,422.0,62.0,C,154.0,S,0,1,0,0,0,1
0.0,24.0,0.0,0.0,4280.0,1.0,0.0,0.0,0.0,0.0,0.0,E,267.0,P,0,0,1,0,0,1
1.0,32.0,0.0,1.0,4289.0,1.0,0.0,0.0,0.0,0.0,0.0,F,890.0,P,0,0,1,0,0,1
1.0,36.0,0.0,0.0,4291.0,1.0,0.0,0.0,0.0,0.0,0.0,G,701.0,S,1,0,0,0,0,1
0.0,28.0,0.0,1.0,4292.0,1.0,0.0,31.0,0.0,1283.0,871.0,A,52.0,S,0,1,0,1,0,0
0.0,52.0,0.0,1.0,4293.0,1.0,0.0,559.0,0.0,0.0,0.0,F,801.0,S,1,0,0,0,0,1
0.0,29.0,0.0,1.0,4294.0,1.0,646.0,91.0,13.0,0.0,0.0,G,702.0,S,1,0,0,0,0,1
0.0,23.0,0.0,1.0,4295.0,1.0,49.0,0.0,2716.0,0.0,0.0,D,147.0,P,0,0,1,1,0,0
1.0,35.0,0.0,0.0,4296.0,1.0,0.0,0.0,0.0,0.0,0.0,G,703.0,S,1,0,0,0,0,1
0.0,41.0,0.0,0.0,4297.0,1.0,14.0,6777.0,81.0,604.0,2936.0,B,138.0,P,0,1,0,1,0,0
1.0,16.0,0.0,1.0,4300.0,1.0,0.0,0.0,0.0,0.0,0.0,G,704.0,S,1,0,0,0,1,0
1.0,33.0,0.0,1.0,4301.0,1.0,0.0,0.0,0.0,0.0,0.0,E,269.0,P,0,1,0,1,0,0
1.0,6.0,0.0,1.0,4302.0,1.0,0.0,0.0,0.0,0.0,0.0,G,706.0,P,1,0,0,1,0,0
0.0,15.0,0.0,1.0,4303.0,1.0,36.0,841.0,0.0,0.0,0.0,F,803.0,S,1,0,0,1,0,0
0.0,38.0,0.0,0.0,4303.0,2.0,0.0,668.0,84.0,267.0,0.0,G,705.0,S,1,0,0,0,0,1
0.0,56.0,0.0,0.0,4305.0,1.0,0.0,779.0,12.0,3.0,35.0,F,893.0,P,1,0,0,0,0,1
1.0,4.0,0.0,1.0,4305.0,2.0,0.0,0.0,0.0,0.0,0.0,G,707.0,P,1,0,0,0,1,0
1.0,21.0,0.0,1.0,4305.0,3.0,0.0,0.0,0.0,0.0,0.0,G,707.0,P,1,0,0,0,1,0
0.0,22.0,0.0,1.0,4306.0,1.0,1371.0,0.0,235.0,0.0,0.0,F,805.0,S,0,0,1,1,0,0
0.0,37.0,0.0,0.0,4309.0,1.0,0.0,0.0,785.0,3.0,0.0,E,270.0,P,1,0,0,0,0,1
0.0,6.0,0.0,1.0,4309.0,2.0,0.0,0.0,0.0,0.0,0.0,G,709.0,P,1,0,0,0,0,1
0.0,22.0,0.0,0.0,4311.0,1.0,563.0,521.0,364.0,0.0,0.0,F,807.0,S,1,0,0,0,0,1
0.0,26.0,0.0,0.0,4312.0,1.0,0.0,137.0,0.0,0.0,7629.0,B,139.0,P,0,1,0,0,0,1
0.0,22.0,0.0,1.0,4315.0,1.0,0.0,3.0,486.0,0.0,228.0,E,272.0,P,1,0,0,0,0,1
0.0,20.0,0.0,1.0,4315.0,2.0,0.0,0.0,0.0,0.0,0.0,G,710.0,P,1,0,0,0,0,1
0.0,18.0,0.0,0.0,4316.0,1.0,0.0,22.0,0.0,1156.0,0.0,F,894.0,P,1,0,0,0,1,0
0.0,24.0,0.0,1.0,4317.0,1.0,439.0,0.0,2140.0,0.0,0.0,D,139.0,S,0,0,1,0,0,1
1.0,25.0,0.0,1.0,4318.0,1.0,0.0,0.0,0.0,0.0,0.0,F,808.0,S,0,0,1,0,0,1
0.0,48.0,0.0,0.0,4319.0,1.0,2.0,0.0,83.0,589.0,233.0,G,711.0,P,1,0,0,0,0,1
0.0,24.0,0.0,0.0,4320.0,1.0,786.0,0.0,0.0,7.0,0.0,E,273.0,P,1,0,0,0,0,1
0.0,3.0,0.0,1.0,4324.0,1.0,0.0,0.0,0.0,0.0,0.0,F,810.0,S,0,0,1,1,0,0
1.0,24.0,0.0,1.0,4324.0,2.0,0.0,0.0,0.0,0.0,0.0,F,810.0,S,0,0,1,0,0,1
0.0,25.0,0.0,0.0,4324.0,3.0,412.0,0.0,567.0,775.0,0.0,F,810.0,S,0,0,1,0,0,1
1.0,1.0,0.0,1.0,4324.0,4.0,0.0,0.0,0.0,0.0,0.0,F,810.0,S,0,0,1,1,0,0
0.0,20.0,0.0,1.0,4327.0,1.0,0.0,187.0,712.0,0.0,0.0,F,811.0,S,1,0,0,0,0,1
0.0,22.0,0.0,0.0,4329.0,1.0,39.0,0.0,63.0,3.0,654.0,F,812.0,S,1,0,0,0,0,1
0.0,28.0,0.0,1.0,4330.0,1.0,427.0,0.0,754.0,0.0,0.0,D,140.0,S,0,0,1,1,0,0
1.0,17.0,0.0,1.0,4332.0,1.0,0.0,0.0,0.0,0.0,0.0,G,707.0,S,1,0,0,1,0,0
0.0,28.0,0.0,0.0,4333.0,1.0,0.0,3345.0,0.0,2143.0,27.0,B,141.0,P,0,1,0,1,0,0
1.0,47.0,0.0,1.0,4334.0,1.0,0.0,0.0,0.0,0.0,0.0,A,53.0,S,0,1,0,0,0,1
1.0,34.0,0.0,0.0,4335.0,1.0,0.0,0.0,0.0,0.0,0.0,E,281.0,S,0,0,1,0,0,1
0.0,29.0,1.0,1.0,4336.0,1.0,267.0,1418.0,257.0,843.0,0.0,C,155.0,S,0,1,0,0,0,1
1.0,14.0,0.0,1.0,4336.0,2.0,0.0,0.0,0.0,0.0,0.0,C,155.0,S,0,1,0,0,0,1
0.0,40.0,0.0,1.0,4336.0,4.0,2320.0,0.0,4874.0,3131.0,498.0,C,155.0,S,0,1,0,1,0,0
0.0,49.0,0.0,1.0,4337.0,1.0,22.0,0.0,1129.0,0.0,77.0,F,813.0,S,0,0,1,0,0,1
0.0,51.0,0.0,1.0,4338.0,1.0,0.0,0.0,0.0,0.0,0.0,C,156.0,S,0,1,0,0,0,1
0.0,41.0,0.0,1.0,4338.0,2.0,0.0,545.0,0.0,2740.0,293.0,C,156.0,S,0,1,0,0,0,1
0.0,44.0,0.0,1.0,4338.0,3.0,0.0,14201.0,0.0,22.0,584.0,C,156.0,S,0,1,0,1,0,0
0.0,47.0,0.0,0.0,4339.0,1.0,2044.0,0.0,95.0,0.0,120.0,F,814.0,S,0,0,1,0,0,1
0.0,22.0,0.0,1.0,4340.0,1.0,0.0,0.0,945.0,0.0,4.0,F,815.0,S,1,0,0,0,0,1
1.0,13.0,0.0,1.0,4343.0,1.0,0.0,0.0,0.0,0.0,0.0,G,708.0,S,1,0,0,0,1,0
0.0,18.0,0.0,1.0,4344.0,1.0,0.0,35.0,661.0,0.0,63.0,F,816.0,S,1,0,0,0,0,1
0.0,28.0,0.0,0.0,4345.0,1.0,0.0,1125.0,3.0,562.0,7.0,G,717.0,P,1,0,0,0,0,1
0.0,22.0,0.0,1.0,4346.0,1.0,429.0,2.0,232.0,0.0,59.0,E,274.0,P,1,0,0,1,0,0
0.0,50.0,0.0,0.0,4347.0,1.0,444.0,0.0,408.0,0.0,0.0,G,718.0,P,1,0,0,0,0,1
1.0,47.0,1.0,1.0,4348.0,1.0,0.0,0.0,0.0,0.0,0.0,B,142.0,P,0,1,0,0,0,1
0.0,55.0,0.0,0.0,4349.0,1.0,802.0,0.0,155.0,4.0,337.0,E,275.0,P,0,0,1,0,0,1
1.0,21.0,0.0,1.0,4350.0,1.0,0.0,0.0,0.0,0.0,0.0,G,709.0,S,1,0,0,0,0,1
0.0,39.0,0.0,0.0,4350.0,2.0,0.0,0.0,1.0,0.0,2330.0,G,709.0,S,1,0,0,0,1,0
0.0,21.0,0.0,0.0,4351.0,1.0,641.0,0.0,409.0,0.0,0.0,F,895.0,P,1,0,0,0,0,1
0.0,37.0,0.0,1.0,4352.0,1.0,33.0,3484.0,17.0,4.0,1384.0,C,157.0,S,0,1,0,0,0,1
0.0,31.0,0.0,1.0,4352.0,2.0,22.0,10025.0,2.0,124.0,1.0,C,157.0,S,0,1,0,0,0,1
0.0,23.0,0.0,0.0,4354.0,1.0,115.0,1.0,0.0,233.72579478378594,249.0,E,276.0,P,1,0,0,0,0,1
1.0,28.0,0.0,1.0,4356.0,1.0,0.0,0.0,0.0,0.0,0.0,B,167.0,S,0,1,0,1,0,0
0.0,23.0,0.0,0.0,4357.0,1.0,118.0,0.0,949.0,206.0,2071.0,D,148.0,P,0,0,1,0,0,1
0.0,20.0,0.0,1.0,4358.0,1.0,0.0,272.0,108.0,269.8103241019743,230.0,F,818.0,S,1,0,0,0,1,0
0.0,28.0,0.0,0.0,4359.0,1.0,3.0,2127.0,0.0,696.0,10.0,C,137.0,P,0,1,0,0,0,1
0.0,40.0,0.0,1.0,4359.0,2.0,0.0,17687.0,0.0,425.0,155.0,C,137.0,P,0,1,0,1,0,0
0.0,54.0,0.0,0.0,4359.0,3.0,0.0,1832.0,0.0,0.0,1768.0,C,137.0,P,0,1,0,1,0,0
1.0,18.0,0.0,1.0,4360.0,1.0,0.0,0.0,0.0,0.0,0.0,F,896.0,P,0,0,1,0,0,1
0.0,27.0,0.0,1.0,4361.0,1.0,0.0,14.0,0.0,734.0,331.0,F,819.0,S,1,0,0,1,0,0
0.0,43.0,0.0,1.0,4362.0,1.0,0.0,1947.0,0.0,0.0,1651.0,B,168.0,S,0,1,0,0,0,1
1.0,25.0,0.0,1.0,4364.0,1.0,0.0,0.0,0.0,0.0,0.0,G,720.0,P,1,0,0,0,1,0
0.0,13.0,0.0,0.0,4365.0,1.0,552.0,247.0,0.0,4.0,0.0,F,898.0,P,1,0,0,0,0,1
0.0,15.0,0.0,1.0,4366.0,1.0,0.0,0.0,873.0,0.0,5.0,F,899.0,P,1,0,0,0,1,0
1.0,37.0,0.0,1.0,4367.0,1.0,0.0,0.0,0.0,0.0,0.0,G,710.0,S,1,0,0,1,0,0
1.0,32.0,0.0,1.0,4368.0,1.0,0.0,0.0,0.0,0.0,0.0,F,900.0,P,0,0,1,1,0,0
0.0,19.0,0.0,0.0,4369.0,1.0,857.0,0.0,0.0,0.0,0.0,F,820.0,S,1,0,0,0,0,1
0.0,27.0,0.0,1.0,4371.0,1.0,0.0,2717.0,0.0,0.0,986.0,C,158.0,S,0,1,0,0,0,1
0.0,39.0,0.0,0.0,4371.0,2.0,106.0,243.0,126.0,7.0,4967.0,C,158.0,S,0,1,0,1,0,0
1.0,22.0,0.0,1.0,4371.0,3.0,0.0,0.0,0.0,0.0,0.0,C,158.0,S,1,0,0,0,0,1
0.0,25.0,0.0,1.0,4371.0,4.0,0.0,4384.0,4285.0,812.0,360.0,C,158.0,S,0,1,0,0,0,1
0.0,34.0,0.0,1.0,4371.0,5.0,154.42929428662546,7221.0,0.0,288.0,2275.0,C,158.0,S,0,1,0,1,0,0
1.0,54.0,0.0,1.0,4372.0,1.0,0.0,302.2391099972365,0.0,0.0,0.0,F,821.0,S,0,0,1,0,0,1
0.0,42.0,0.0,0.0,4372.0,2.0,954.0,0.0,1.0,0.0,0.0,E,283.0,S,0,0,1,0,0,1
0.0,36.0,0.0,0.0,4373.0,1.0,735.0,0.0,2.0,0.0,0.0,F,822.0,S,1,0,0,0,1,0
0.0,43.0,0.0,1.0,4376.0,1.0,0.0,168.0,3.0,0.0,452.0,E,284.0,S,1,0,0,0,1,0
0.0,23.0,0.0,1.0,4382.0,1.0,65.0,94.0,0.0,0.0,445.0,F,901.0,P,1,0,0,0,1,0
0.0,57.0,0.0,1.0,4383.0,1.0,0.0,0.0,0.0,0.0,0.0,B,169.0,S,0,1,0,0,0,1
0.0,54.0,0.0,1.0,4386.0,1.0,0.0,0.0,0.0,0.0,0.0,B,170.0,S,0,1,0,0,0,1
0.0,51.0,0.0,1.0,4386.0,2.0,0.0,16455.0,885.0,0.0,363.0,B,170.0,S,0,1,0,0,0,1
0.0,32.0,0.0,0.0,4387.0,1.0,192.0,0.0,441.0,18.0,0.0,F,902.0,P,0,0,1,0,1,0
0.0,33.0,0.0,1.0,4388.0,1.0,0.0,0.0,0.0,0.0,0.0,B,171.0,S,0,1,0,0,0,1
1.0,8.0,0.0,1.0,4390.0,1.0,0.0,0.0,0.0,0.0,0.0,F,903.0,P,0,0,1,0,0,1
1.0,44.0,0.0,1.0,4390.0,2.0,0.0,0.0,0.0,0.0,0.0,F,903.0,P,0,0,1,0,0,1
0.0,27.0,0.0,0.0,4390.0,3.0,875.0,0.0,61.0,289.0,0.0,F,903.0,P,0,0,1,0,0,1
0.0,48.0,0.0,1.0,4391.0,1.0,383.0,0.0,0.0,393.0,10.0,F,904.0,P,1,0,0,0,0,1
0.0,13.0,0.0,0.0,4392.0,1.0,38.0,0.0,0.0,733.0,0.0,G,714.0,S,1,0,0,1,0,0
1.0,5.0,0.0,0.0,4393.0,1.0,0.0,0.0,0.0,0.0,0.0,G,722.0,P,1,0,0,0,0,1
0.0,18.0,0.0,0.0,4393.0,2.0,754.0,0.0,34.0,0.0,0.0,E,278.0,P,1,0,0,0,0,1
0.0,23.0,0.0,0.0,4395.0,1.0,0.0,0.0,206.0,681.0,31.0,F,905.0,P,1,0,0,0,0,1
0.0,23.0,0.0,0.0,4396.0,1.0,0.0,153.0,11.0,646.0,0.0,G,715.0,S,1,0,0,0,0,1
0.0,25.0,0.0,0.0,4399.0,1.0,141.0,3.0,640.0,0.0,100.0,G,724.0,P,1,0,0,0,0,1
0.0,32.0,0.0,0.0,4400.0,1.0,689.0,0.0,610.0,0.0,0.0,E,285.0,S,0,0,1,0,0,1
0.0,0.0,0.0,1.0,4400.0,2.0,0.0,0.0,0.0,0.0,0.0,F,830.0,S,0,0,1,1,0,0
1.0,5.0,0.0,1.0,4400.0,3.0,0.0,0.0,0.0,0.0,0.0,F,830.0,S,0,0,1,0,0,1
0.0,16.0,0.0,1.0,4401.0,1.0,0.0,0.0,0.0,0.0,0.0,G,716.0,S,1,0,0,1,0,0
1.0,18.0,0.0,1.0,4401.0,2.0,0.0,0.0,0.0,0.0,0.0,G,716.0,S,1,0,0,0,1,0
1.0,29.0,0.0,0.0,4402.0,1.0,0.0,0.0,0.0,0.0,0.0,G,725.0,P,1,0,0,0,1,0
0.0,55.0,0.0,0.0,4403.0,1.0,134.0,935.0,0.0,6.0,394.0,F,831.0,S,1,0,0,0,0,1
0.0,41.0,0.0,0.0,4403.0,2.0,7.0,0.0,297.0,108.0,361.0,G,717.0,S,1,0,0,0,0,1
0.0,38.0,0.0,0.0,4404.0,1.0,240.77688814806962,2.0,404.0,121.0,0.0,G,726.0,P,1,0,0,0,0,1
1.0,27.0,0.0,1.0,4405.0,1.0,0.0,0.0,0.0,0.0,0.0,C,159.0,S,0,1,0,0,0,1
1.0,55.0,0.0,1.0,4407.0,1.0,0.0,0.0,0.0,0.0,0.0,G,719.0,S,1,0,0,0,0,1
1.0,75.0,0.0,1.0,4408.0,1.0,0.0,0.0,0.0,0.0,0.0,F,906.0,P,0,0,1,0,0,1
0.0,50.0,0.0,1.0,4409.0,1.0,0.0,817.0,388.0,78.0,693.0,C,160.0,S,0,1,0,0,0,1
0.0,23.0,0.0,0.0,4410.0,1.0,27.0,0.0,32.0,725.0,0.0,G,720.0,S,1,0,0,0,0,1
0.0,37.0,0.0,1.0,4411.0,1.0,715.0,0.0,54.0,0.0,0.0,G,721.0,S,1,0,0,0,1,0
0.0,33.0,0.0,0.0,4413.0,1.0,0.0,0.0,232.0,0.0,622.0,G,722.0,S,1,0,0,0,0,1
0.0,45.0,0.0,0.0,4415.0,1.0,941.0,281.0,36.0,12.0,39.0,F,833.0,S,0,0,1,0,0,1
1.0,47.0,0.0,1.0,4416.0,1.0,0.0,0.0,0.0,0.0,0.0,B,143.0,P,0,1,0,1,0,0
1.0,13.0,0.0,1.0,4422.0,1.0,0.0,0.0,0.0,0.0,0.0,B,172.0,S,0,1,0,0,0,1
0.0,29.0,0.0,1.0,4422.0,2.0,0.0,6338.0,0.0,1366.0,89.0,B,172.0,S,0,1,0,0,0,1
0.0,19.0,0.0,0.0,4424.0,1.0,30.0,0.0,42.0,3565.0,7.0,E,287.0,S,0,0,1,0,0,1
1.0,30.0,0.0,1.0,4426.0,1.0,0.0,0.0,0.0,0.0,0.0,F,835.0,S,0,0,1,0,0,1
0.0,39.0,0.0,0.0,4427.0,1.0,3.0,83.0,0.0,805.0,2983.0,D,141.0,S,0,1,0,1,0,0
0.0,31.0,0.0,0.0,4427.0,2.0,0.0,46.0,0.0,209.0,2908.0,D,141.0,S,0,1,0,0,0,1
0.0,29.0,0.0,1.0,4428.0,1.0,0.0,11417.0,12.0,795.0,402.0,C,162.0,S,0,1,0,1,0,0
0.0,16.0,0.0,0.0,4429.0,1.0,546.0,90.0,23.0,513.0,0.0,E,288.0,S,0,0,1,0,0,1
0.0,18.0,0.0,1.0,4430.0,1.0,0.0,2.0,1513.0,0.0,0.0,F,836.0,S,1,0,0,0,1,0
0.0,38.0,0.0,0.0,4431.0,1.0,8.0,0.0,1414.0,10.0,3.0,G,727.0,P,1,0,0,1,0,0
1.0,50.0,0.0,0.0,4432.0,1.0,0.0,0.0,0.0,0.0,0.0,G,728.0,P,1,0,0,0,0,1
1.0,21.0,0.0,0.0,4433.0,1.0,0.0,0.0,0.0,0.0,0.0,G,729.0,P,1,0,0,0,1,0
1.0,22.0,0.0,1.0,4436.0,1.0,0.0,0.0,0.0,0.0,0.0,G,730.0,P,1,0,0,0,1,0
1.0,20.0,0.0,1.0,4437.0,1.0,0.0,0.0,0.0,0.0,0.0,G,725.0,S,1,0,0,0,0,1
0.0,36.0,0.0,0.0,4438.0,1.0,721.0,0.0,471.0,0.0,0.0,F,910.0,P,0,0,1,0,0,1
0.0,23.0,0.0,1.0,4440.0,1.0,216.61641433961358,282.0,0.0,0.0,71.0,F,911.0,P,1,0,0,0,0,1
1.0,31.0,1.0,1.0,4441.0,1.0,0.0,0.0,0.0,0.0,0.0,B,144.0,P,0,1,0,1,0,0
1.0,39.0,0.0,1.0,4441.0,2.0,0.0,0.0,0.0,0.0,0.0,B,144.0,P,0,1,0,0,0,1
0.0,50.0,0.0,1.0,4441.0,3.0,0.0,4558.0,0.0,1.0,267.0,B,144.0,P,0,1,0,1,0,0
0.0,40.0,0.0,0.0,4444.0,1.0,0.0,901.0,0.0,0.0,89.0,E,291.0,S,1,0,0,0,0,1
0.0,28.0,0.0,0.0,4445.0,1.0,8.0,0.0,77.0,560.0,0.0,F,912.0,P,1,0,0,0,0,1
0.0,38.0,0.0,0.0,4446.0,1.0,2.0,114.0,771.0,3094.0,448.0,B,175.0,S,0,1,0,0,0,1
0.0,37.0,0.0,0.0,4446.0,2.0,0.0,3603.0,33.0,7113.0,1.0,B,175.0,S,0,1,0,0,0,1
1.0,59.0,0.0,1.0,4446.0,3.0,0.0,0.0,0.0,0.0,0.0,B,175.0,S,0,1,0,1,0,0
0.0,41.0,0.0,1.0,4446.0,4.0,35.0,6103.0,0.0,180.0,160.0,B,175.0,S,0,1,0,1,0,0
0.0,33.0,0.0,1.0,4446.0,5.0,0.0,4017.0,143.66082671107856,1011.7335582975653,2260.0,B,175.0,S,0,1,0,0,0,1
0.0,40.0,0.0,1.0,4448.0,1.0,0.0,0.0,2414.0,0.0,0.0,F,913.0,P,1,0,0,0,0,1
0.0,43.0,0.0,1.0,4449.0,1.0,130.0,0.0,870.0,31.0,26.0,D,142.0,S,0,0,1,0,0,1
1.0,26.0,0.0,1.0,4450.0,1.0,0.0,0.0,0.0,0.0,0.0,C,140.0,P,0,1,0,1,0,0
0.0,65.0,0.0,1.0,4450.0,2.0,0.0,7194.0,0.0,6.0,1258.1885279475378,C,140.0,P,0,1,0,1,0,0
1.0,22.0,0.0,1.0,4450.0,3.0,0.0,0.0,0.0,0.0,0.0,C,140.0,P,0,1,0,1,0,0
0.0,28.0,0.0,0.0,4450.0,4.0,0.0,3627.0,0.0,31.0,3263.0,C,140.0,P,0,1,0,0,0,1
1.0,35.0,0.0,1.0,4451.0,1.0,0.0,0.0,0.0,0.0,0.0,F,914.0,P,1,0,0,0,0,1
1.0,30.0,0.0,1.0,4452.0,1.0,0.0,0.0,0.0,0.0,0.0,G,727.0,S,1,0,0,0,0,1
0.0,28.0,0.0,0.0,4453.0,1.0,0.0,2560.0,0.0,134.0,307.0,D,149.0,P,0,1,0,0,0,1
0.0,23.0,0.0,1.0,4456.0,1.0,0.0,10.0,159.0,223.60498265064507,125.0,F,916.0,P,1,0,0,0,0,1
0.0,24.0,0.0,1.0,4457.0,1.0,698.0,0.0,51.0,2.0,4.0,F,917.0,P,1,0,0,0,0,1
1.0,16.0,0.0,1.0,4459.0,1.0,0.0,0.0,0.0,0.0,211.23112485005856,G,733.0,P,1,0,0,0,1,0
1.0,18.0,0.0,1.0,4461.0,1.0,0.0,0.0,0.0,0.0,0.0,F,838.0,S,0,0,1,0,0,1
0.0,20.0,0.0,0.0,4462.0,1.0,399.0,77.0,311.0,0.0,16.0,F,918.0,P,1,0,0,0,0,1
1.0,29.0,0.0,1.0,4463.0,1.0,0.0,0.0,0.0,0.0,0.0,B,145.0,P,0,1,0,0,0,1
1.0,29.0,0.0,1.0,4463.0,2.0,0.0,0.0,0.0,0.0,0.0,B,145.0,P,0,1,0,0,0,1
0.0,21.0,0.0,0.0,4464.0,1.0,0.0,0.0,0.0,0.0,0.0,G,728.0,S,1,0,0,0,0,1
1.0,2.0,0.0,0.0,4465.0,1.0,0.0,0.0,0.0,0.0,0.0,A,54.0,S,0,1,0,0,0,1
0.0,43.0,0.0,0.0,4465.0,2.0,31.0,76.0,0.0,1353.0,1713.0,A,54.0,S,0,1,0,0,0,1
0.0,28.0,0.0,0.0,4465.0,3.0,0.0,1883.0,0.0,1.0,4560.0,A,54.0,S,0,1,0,0,0,1
0.0,31.0,1.0,0.0,4466.0,1.0,0.0,2461.0,0.0,51.0,2141.0,A,40.0,P,0,1,0,1,0,0
0.0,23.0,0.0,1.0,4467.0,1.0,36.0,18.0,670.0,0.0,32.0,F,919.0,P,1,0,0,0,0,1
1.0,26.0,0.0,1.0,4469.0,1.0,0.0,0.0,0.0,0.0,0.0,B,146.0,P,0,1,0,0,0,1
0.0,43.0,0.0,0.0,4469.0,2.0,0.0,39.0,327.0,4643.0,85.0,B,146.0,P,0,1,0,1,0,0
0.0,28.0,0.0,0.0,4470.0,1.0,1549.0,0.0,5.0,0.0,0.0,F,839.0,S,1,0,0,0,0,1
0.0,24.0,0.0,0.0,4472.0,1.0,0.0,266.0,1455.0,59.0,0.0,G,734.0,P,1,0,0,0,1,0
0.0,27.0,0.0,0.0,4472.0,2.0,110.0,0.0,638.0,0.0,0.0,F,920.0,P,1,0,0,0,0,1
0.0,13.0,0.0,0.0,4473.0,1.0,2244.0,31.0,507.0,0.0,142.0,F,841.0,S,0,0,1,1,0,0
0.0,27.0,0.0,0.0,4473.0,2.0,994.0,0.0,26.0,1.0,0.0,E,292.0,S,0,0,1,0,0,1
1.0,2.0,0.0,1.0,4474.0,1.0,219.05307504996182,0.0,0.0,0.0,0.0,G,730.0,S,1,0,0,0,0,1
1.0,24.0,0.0,1.0,4474.0,2.0,0.0,0.0,0.0,0.0,0.0,G,730.0,S,1,0,0,0,0,1
1.0,2.0,0.0,1.0,4474.0,3.0,0.0,0.0,164.50123437330748,0.0,209.60013617145518,G,730.0,S,1,0,0,0,0,1
0.0,50.0,1.0,0.0,4475.0,1.0,13.0,239.0,0.0,161.0,2355.0,A,55.0,S,0,1,0,0,0,1
1.0,27.0,0.0,1.0,4475.0,2.0,0.0,0.0,0.0,0.0,0.0,A,55.0,S,0,1,0,1,0,0
0.0,26.0,0.0,0.0,4476.0,1.0,1170.0,0.0,0.0,187.0,100.0,F,921.0,P,1,0,0,0,0,1
0.0,31.0,0.0,0.0,4477.0,1.0,23.0,0.0,0.0,206.0435764559072,17.0,G,731.0,S,1,0,0,1,0,0
0.0,28.0,0.0,0.0,4479.0,1.0,3559.0,0.0,314.78008226387897,13.0,2.0,D,150.0,P,0,0,1,0,0,1
0.0,4.0,0.0,0.0,4482.0,1.0,0.0,0.0,0.0,0.0,0.0,G,732.0,S,1,0,0,1,0,0
0.0,9.0,0.0,1.0,4482.0,2.0,0.0,0.0,0.0,0.0,0.0,G,732.0,S,1,0,0,0,0,1
0.0,0.0,0.0,1.0,4482.0,3.0,0.0,0.0,0.0,0.0,0.0,G,732.0,S,1,0,0,0,0,1
